Component1,Component2
-8.52537492614778,4.661559437888488
-5.746881982704941,2.721235229449165
-4.224222838502968,3.2884439700163135
-2.461010490962744,6.842147721797462
-2.0711493284208817,0.43947925709134666
-3.5142414152149586,0.7944370321664919
-3.2707705251216184,0.5734002346012896
-2.161964267030718,0.12381381230170761
-2.282720350885693,0.3520560398326877
-4.347471075398946,-0.384284160762908
-5.258778247529357,0.8823831553278875
-6.094701253762759,5.119936307464548
-1.6276962716633259,-0.20876546474254062
-2.654847631849122,2.9810273763192394
-1.9917873886916178,0.5223904024436562
-2.320841202498807,7.4070702212397475
-5.203559969837733,1.6764249045898447
1.8344151616982631,-0.4953388234047889
1.7237308826316848,-0.4700537331105807
2.005277209182212,-1.2213279242930069
2.0860597074784857,-1.2205896693853129
2.000188148375581,-1.4020770549828607
1.7691561231116384,-0.9932595631431749
2.094801551695475,-0.08702661159321001
1.6639992358572082,-0.9086175303569257
2.2974117315768177,-1.3335298712670436
2.635152276849201,-1.438475771656208
0.556361712025648,-0.5952238399935935
1.646022716677572,3.329794123911827
0.9126104053993895,-0.015973024220431453
1.4282706171189632,-0.45479932067579326
1.7667132847720401,-0.8141225111552585
1.4327212242945273,-0.9547776030307797
0.7718909963257586,-0.23575340484435942
1.0183331840444778,-0.1758860673210247
0.9691698708969241,-0.05010159924300246
0.6603200260161817,-0.3022716555904548
0.9541516911918013,-0.8678539522103853
0.9541407893266756,-0.8678515736993898
0.6366417945021287,-0.7744503995169512
0.7857375620602168,-0.5144313347627435
1.8718656316068503,-1.1513895768360156
1.593360871854743,-0.9699004979528725
-0.17033073628199966,0.04234437268380481
2.2776458535155926,-0.8646508432685531
1.590922626247081,0.679968671613142
2.1022272051964803,-0.9073937186722298
1.2904273367636234,-0.5825600880632859
1.318050391715333,-0.8952020610304032
1.3892668615182326,2.024833520910345
-0.5754465478392427,0.05361089961116442
-0.5422905217248195,-0.7332343199603027
-0.8720514251579999,-0.1997518287713819
-0.8478177384796804,-0.16012531341195907
-0.8331419631437302,-0.25320530175204997
-0.2640127963457365,-1.1548075786504188
-1.167139216492687,-0.8891495905316457
0.8512893070236689,-1.0121234728949795
3.316079175614335,5.276002805638404
1.5094793366827521,-0.5467238286311225
0.9418090758423762,-0.819659495010773
1.8499286510001658,-0.012339712370674067
1.1492697663300677,-0.7264231117023398
1.1025239664308817,-0.9049012369279532
1.2535641678318081,-1.1405044248733291
1.343407432916233,0.04546488241527931
1.1571805635464252,-0.944446838931368
-0.9143068639299577,-0.47999046791808353
1.4237496890050434,-0.8893882005250339
-0.74453097005919,-0.9131161455585266
-0.19560545328940018,-0.29983052261402443
-0.7220952215156601,-0.5544362640321002
0.7530720221225753,0.005256744588358638
-0.6312087226936877,-0.18772051058912193
-0.46165429969837124,-1.2054184673865385
0.2455662618028117,-0.45338351436948
-0.25852823241337197,0.3761987484678201
0.3429325499274988,-0.20686610121039825
-0.7225206147509051,-0.6172131771612739
-0.7226105551187592,-0.6171935543631712
0.059900372849378845,-0.7220378997486644
0.05988947098662266,-0.7220355212321906
-0.11831948592780399,-1.3021333866149127
-0.5385138078545777,0.04866944764891087
-0.5385532076179489,0.04863066457319504
-0.9149364191493363,-0.960156262165257
-0.46409001408414796,-0.917668584695554
-0.681139049604541,-0.3549999812132723
1.8128158881471519,1.90547675286007
0.5026140007066646,-1.1768656239526598
0.11764292383751192,-0.8375074352218411
0.1167330950219253,-0.8373845523650767
-0.18159674469135803,-0.2942877584368666
1.3068415485963214,-0.3524340212766018
0.7200597827029327,-1.0998314624121672
0.9667738890103261,2.1341662161736132
0.20561941696005578,-0.9594897780196292
0.16406860355607453,0.09122472621289375
-0.26480432281213445,0.7560042536094883
-0.2648820146007734,0.7558181217813963
1.5017454933995755,1.1145950603430956
-0.23454868547647684,-0.44817630257202073
-0.27056079505321484,-1.202879785394052
1.4275625390193867,-1.1035884333865924
0.22636519511854986,0.8525392085469072
-0.273829041030928,0.49405093158125724
0.6718781906873643,-0.6763923434811713
1.438241098853707,-1.2583563254435688
0.812998669178917,-0.2800206336139469
-1.212250371937187,-0.7063584228533986
-0.6123852898573046,-0.07304610229057612
0.73681203188308,-0.24591799829040759
0.3741894617985385,-0.7365914882485562
0.11127918105060071,-0.22790053051662243
-0.16121908626522258,-0.3109467574014492
0.6354244456544191,-1.0056199894145523
0.7067187789000495,0.14563039965925262
0.33041641664785215,-0.43300945510296207
0.6056746511589634,-1.4060128998991623
0.4623588745679408,-1.449397574317227
0.8580418615347624,2.321203575886071
-1.074623148309984,-0.7063496907310783
