movie_facebook_likes,imdb_score,budget
3.5105067453748657,1.6125594777227457,1.1930889253503791
1.3864267091946794,1.008171156726183,3.0161925393928644
0.825905588536019,1.3103653172244645,-0.5031900894543683
0.7669033653087917,0.20232006206409917,-0.4397777898354992
0.6784000304679506,0.7059769962279017,2.0650080451098285
0.5603955840134958,-0.5027996457652246,-0.15442244155058846
0.44239113755904097,1.6125594777227457,-0.2178347411694575
0.3538878027181999,-0.09987409843418218,-0.3129531905977611
0.3538878027181999,1.6125594777227457,-0.3446593404071956
0.3243866911045862,1.5118280908899857,2.223538794157001
0.3243866911045862,0.10158867523133812,1.5101504234447243
0.3243866911045862,1.1089025435589432,1.1138235508267926
0.20638224465013139,-0.905725193096267,-0.3922185651213474
0.029375574968449204,1.7132908645555058,3.0161925393928644
-0.1771322063268467,1.3103653172244645,1.8272119215390696
-0.1771322063268467,1.3103653172244645,1.8272119215390696
-0.2066333179404604,1.3103653172244645,0.004108307496584179
-0.2361344295540741,0.6052456093951406,1.7479465470154834
-0.2361344295540741,0.8067083830606618,-0.3129531905977611
-0.3246377643949152,-0.09987409843418218,2.46133491772776
-0.3246377643949152,-0.09987409843418218,2.46133491772776
-0.3836399876221426,0.0008572883985779613,-0.55074931416852
-0.44264221084937,-0.40206825893246445,0.4797005546381021
-0.44264221084937,0.7059769962279017,-0.07515706702700214
-0.5016444340765974,0.8067083830606618,1.8747711462532213
-0.5016444340765974,0.7059769962279017,-0.3922185651213474
-0.5606466573038248,0.20232006206409917,1.0345581763032063
-0.5901477689174385,1.1089025435589432,-0.6300146886921063
-0.7081522153718933,0.9074397698934229,1.430885048921138
-0.7671544385991207,0.0008572883985779613,0.16263905654375682
-0.7966555502127344,-1.1071879667617872,1.8430649964437869
0.20638224465013139,-0.09987409843418218,-0.3763654902166301
0.20638224465013139,-1.4093821272600695,-0.3922185651213474
0.20638224465013139,-1.1071879667617872,-0.3922185651213474
0.20638224465013139,-0.20060548526694325,-0.40807164002606466
0.20638224465013139,-0.905725193096267,-0.47148393964493374
0.20638224465013139,-1.2079193535945483,-0.487337014549651
-1.711190010234759,-1.1071879667617872,-0.55074931416852
1.5339322672627478,0.40378283572962037,-0.47148393964493374
1.5339322672627478,-0.3013368720997034,-0.5031900894543683
1.5339322672627478,0.0008572883985779613,-0.5348962392638028
1.5339322672627478,-0.20060548526694325,-0.5983085388826719
1.5339322672627478,-1.6108449009255899,-0.6300146886921063
1.5339322672627478,-0.6035310325979847,-0.7409862130251272
1.5339322672627478,0.40378283572962037,-0.8836638871675826
1.5339322672627478,0.20232006206409917,-0.15442244155058846
1.5339322672627478,-0.09987409843418218,-0.15442244155058846
1.3864267091946794,-0.3013368720997034,-0.5031900894543683
1.3864267091946794,-1.711576287758351,-0.788545437739279
1.3864267091946794,-1.5101135140928297,-0.8678108122628653
1.3864267091946794,0.6052456093951406,3.0161925393928644
1.3864267091946794,-2.1145018350893925,-0.47148393964493374
1.3864267091946794,0.0008572883985779613,-0.8123250500963549
1.3864267091946794,-1.9130390614238721,-0.8836638871675826
1.3864267091946794,-1.2079193535945483,-0.788545437739279
1.3864267091946794,-0.20060548526694325,-0.788545437739279
1.3864267091946794,-2.416695995587675,-0.788545437739279
1.3864267091946794,0.20232006206409917,-0.788545437739279
1.3864267091946794,0.10158867523133812,-0.8043985126439963
1.5339322672627478,-0.8049938062635059,-0.8043985126439963
1.5339322672627478,0.3030514488968593,-0.81708097256777
1.5339322672627478,0.8067083830606618,-0.8202515875487135
1.5339322672627478,0.5045142225623805,-0.8361046624534307
1.5339322672627478,0.0008572883985779613,-0.8361046624534307
1.5339322672627478,-2.517427382420435,-0.8361046624534307
1.5339322672627478,-1.006456579929027,-0.8361046624534307
1.5339322672627478,0.20232006206409917,-0.8519577373581481
1.5339322672627478,-3.1218157034169978,-0.8678108122628653
1.5339322672627478,-1.9130390614238721,-0.8678108122628653
1.5339322672627478,-1.3086507404273084,-0.8678108122628653
1.5339322672627478,-2.517427382420435,-0.8678108122628653
1.5339322672627478,0.40378283572962037,-0.8693961197533371
1.5339322672627478,1.4110967040572255,-0.8836638871675826
1.5339322672627478,-1.812307674591111,-0.8836638871675826
1.5339322672627478,-0.5027996457652246,-0.8836638871675826
1.5339322672627478,1.2096339303917043,-0.8836638871675826
1.5339322672627478,-1.812307674591111,-0.8915904246199412
1.5339322672627478,-1.3086507404273084,-0.8947610396008847
1.5339322672627478,-1.4093821272600695,3.0161925393928644
1.5339322672627478,0.20232006206409917,3.0161925393928644
1.5339322672627478,-0.40206825893246445,3.0161925393928644
1.5339322672627478,-1.2079193535945483,3.0161925393928644
1.5339322672627478,0.40378283572962037,3.0161925393928644
1.5339322672627478,0.6052456093951406,-0.42392471493078193
1.5339322672627478,0.10158867523133812,-0.8678108122628653
1.5339322672627478,-2.1145018350893925,-0.6617208385015408
1.5339322672627478,-0.8049938062635059,-0.5666023890732373
1.5339322672627478,-0.8049938062635059,-0.6617208385015408
1.5339322672627478,0.20232006206409917,0.7967620527324474
1.0029122582177012,1.3103653172244645,-0.7568392879298445
0.5603955840134958,1.2096339303917043,-0.7092800632156927
0.5308944723998821,0.8067083830606618,1.5894157979683106
0.2948855794909725,0.40378283572962037,-0.3922185651213474
0.2653844678773588,1.6125594777227457,-0.6300146886921063
0.20638224465013139,-0.5027996457652246,-0.3922185651213474
0.20638224465013139,-0.3013368720997034,-0.3922185651213474
0.20638224465013139,-0.20060548526694325,-0.4477043272878578
0.20638224465013139,0.0008572883985779613,-0.47148393964493374
0.20638224465013139,-0.40206825893246445,-0.5031900894543683
0.20638224465013139,-0.8049938062635059,-0.5031900894543683
0.20638224465013139,0.20232006206409917,-0.5190431643590855
0.20638224465013139,0.40378283572962037,-0.5348962392638028
0.20638224465013139,-0.09987409843418218,-0.5348962392638028
0.20638224465013139,0.0008572883985779613,-0.5428227767161614
0.20638224465013139,0.8067083830606618,-0.55074931416852
0.147380021422904,1.4110967040572255,-0.5031900894543683
0.0588766865820629,-0.7042624194307457,-0.5031900894543683
0.029375574968449204,1.8140222513882678,-0.7409862130251272
-0.0001255366451644963,-0.3013368720997034,0.7967620527324474
-0.029626648258778195,0.8067083830606618,0.4797005546381021
-0.029626648258778195,-0.09987409843418218,0.22605135616262587
-0.029626648258778195,1.2096339303917043,-0.3922185651213474
-0.029626648258778195,0.0008572883985779613,-0.6775739134062582
-0.11812998309961929,-1.006456579929027,1.6686811724918968
-0.11812998309961929,0.40378283572962037,-0.17027551645530573
-0.147631094713233,-1.2079193535945483,0.5114067044475366
-0.2656355411676878,-0.6035310325979847,1.0345581763032063
-0.2656355411676878,-0.6035310325979847,1.0345581763032063
-0.2656355411676878,1.4110967040572255,-0.8995169620722998
-0.3246377643949152,-0.3013368720997034,0.6382313036852747
-0.3246377643949152,-0.3013368720997034,0.6382313036852747
-0.3541388760085289,1.1089025435589432,-0.47148393964493374
-0.3836399876221426,1.1089025435589432,-0.3129531905977611
-0.3836399876221426,0.5045142225623805,-0.3256356505215349
-0.41314109923575626,-0.3013368720997034,-0.6300146886921063
-0.44264221084937,0.5045142225623805,0.5589659291616884
-0.44264221084937,0.5045142225623805,0.5589659291616884
-0.44264221084937,1.008171156726183,0.2577575059720604
-0.4721433224629837,1.1089025435589432,-0.3129531905977611
-0.4721433224629837,-0.8049938062635059,-0.3922185651213474
-0.4721433224629837,0.8067083830606618,-0.5983085388826719
-0.5311455456902111,1.1089025435589432,-0.6458677635968236
-0.5606466573038248,-0.40206825893246445,0.7967620527324474
-0.5901477689174385,-0.40206825893246445,1.2723542998739654
-0.5901477689174385,-0.40206825893246445,1.2723542998739654
-0.6196488805310522,0.10158867523133812,-0.24954089097889204
-0.6491499921446658,0.5045142225623805,-0.6300146886921063
-0.6786511037582795,-0.905725193096267,-0.6300146886921063
-0.7081522153718933,0.9074397698934229,-0.15442244155058846
-0.737653326985507,1.4110967040572255,1.3516196743975517
-0.7671544385991207,-0.40206825893246445,-0.15442244155058846
-0.7671544385991207,-1.1071879667617872,-0.8440311999057895
-0.7671544385991207,1.008171156726183,-0.8678108122628653
-0.7671544385991207,0.40378283572962037,3.0161925393928644
-0.7966555502127344,0.8067083830606618,2.223538794157001
-0.7966555502127344,-0.5027996457652246,0.004108307496584179
-0.7966555502127344,0.9074397698934229,-0.15442244155058846
-0.7966555502127344,1.008171156726183,-0.47148393964493374
-0.8261566618263481,0.8067083830606618,0.24190443106734313
-0.8261566618263481,-0.6035310325979847,-0.3129531905977611
-0.8261566618263481,0.5045142225623805,-0.47148393964493374
-0.8261566618263481,0.0008572883985779613,-0.5348962392638028
-0.8261566618263481,0.9074397698934229,-0.8202515875487135
-0.8261566618263481,0.3030514488968593,-0.8915904246199412
-0.8851588850535754,1.4110967040572255,1.6686811724918968
-0.8851588850535754,-2.2152332219221536,0.95529280177962
-0.8851588850535754,-2.2152332219221536,0.95529280177962
-0.8851588850535754,0.7059769962279017,-0.47148393964493374
-0.9146599966671892,0.20232006206409917,0.004108307496584179
-0.9146599966671892,0.6052456093951406,-0.07515706702700214
-0.9146599966671892,1.3103653172244645,-0.3129531905977611
-0.9146599966671892,0.0008572883985779613,-0.487337014549651
-0.9441611082808029,-0.09987409843418218,-0.3446593404071956
-0.9441611082808029,1.008171156726183,-0.3922185651213474
-0.9441611082808029,-0.6035310325979847,-0.47148393964493374
-0.9441611082808029,-0.6035310325979847,-0.47148393964493374
-0.9736622198944166,-0.5027996457652246,-0.186128591360023
-0.9736622198944166,0.3030514488968593,-0.40807164002606466
-0.9736622198944166,0.6052456093951406,-0.7092800632156927
-1.0031633315080302,0.0008572883985779613,2.0650080451098285
-1.0031633315080302,-1.6108449009255899,1.1138235508267926
-1.0031633315080302,-1.2079193535945483,0.717496678208861
-1.0031633315080302,-1.2079193535945483,0.717496678208861
-1.0031633315080302,-0.20060548526694325,0.16263905654375682
-1.0031633315080302,1.1089025435589432,-0.7568392879298445
-1.032664443121644,0.3030514488968593,0.24190443106734313
-1.032664443121644,0.10158867523133812,-0.5031900894543683
-1.032664443121644,0.8067083830606618,-0.6617208385015408
-1.032664443121644,1.008171156726183,-0.7726923628345618
-1.0621655547352578,-0.20060548526694325,1.8272119215390696
-1.0621655547352578,0.7059769962279017,0.0833736820201705
-1.0621655547352578,0.7059769962279017,0.0833736820201705
-1.0621655547352578,-0.09987409843418218,-0.027597842312850347
-1.0621655547352578,-0.09987409843418218,-0.027597842312850347
-1.0621655547352578,0.5045142225623805,-0.36051241531191286
-1.0621655547352578,0.10158867523133812,-0.8678108122628653
-1.0916666663488714,0.20232006206409917,-0.15442244155058846
-1.0916666663488714,0.7059769962279017,-0.55074931416852
-1.0916666663488714,0.8067083830606618,-0.7726923628345618
-1.1211677779624851,-0.09987409843418218,1.430885048921138
-1.1211677779624851,0.7059769962279017,0.6223782287805575
-1.1211677779624851,0.3030514488968593,-0.6300146886921063
-1.1211677779624851,0.8067083830606618,-0.7092800632156927
-1.1211677779624851,0.8067083830606618,-0.7409862130251272
-1.1506688895760988,0.0008572883985779613,0.09922675692488776
-1.1801700011897125,0.6052456093951406,0.95529280177962
-1.1801700011897125,-3.424009863915279,-0.6934269883109754
-1.1801700011897125,-3.424009863915279,-0.6934269883109754
-1.1801700011897125,1.3103653172244645,-0.7330596755727685
-1.1801700011897125,-0.8049938062635059,-0.8995169620722998
-1.2096711128033262,1.008171156726183,1.9857426705862422
-1.2096711128033262,0.7059769962279017,-0.07515706702700214
-1.2096711128033262,-0.8049938062635059,-0.8709814272438088
-1.2391722244169399,0.6052456093951406,-0.47148393964493374
-1.2391722244169399,0.6052456093951406,-0.47148393964493374
-1.2391722244169399,-0.40206825893246445,-0.788545437739279
-1.2391722244169399,1.2096339303917043,-0.8012278976630528
-1.2686733360305535,-1.1071879667617872,0.717496678208861
-1.2686733360305535,-0.09987409843418218,0.6857905283994266
-1.2686733360305535,-1.5101135140928297,0.4797005546381021
-1.2686733360305535,-1.3086507404273084,0.32116980559092945
-1.2686733360305535,-0.40206825893246445,0.0833736820201705
-1.2686733360305535,-0.6035310325979847,-0.07515706702700214
-1.2686733360305535,-0.7042624194307457,-0.2812470407883266
-1.2686733360305535,-0.6035310325979847,-0.3129531905977611
-1.2686733360305535,-0.7042624194307457,-0.3129531905977611
1.5339322672627478,0.20232006206409917,0.7967620527324474
1.0029122582177012,1.3103653172244645,-0.7568392879298445
0.5603955840134958,1.2096339303917043,-0.7092800632156927
0.5308944723998821,0.8067083830606618,1.5894157979683106
0.2948855794909725,0.40378283572962037,-0.3922185651213474
0.2653844678773588,1.6125594777227457,-0.6300146886921063
0.20638224465013139,-0.5027996457652246,-0.3922185651213474
0.20638224465013139,-0.3013368720997034,-0.3922185651213474
0.20638224465013139,-0.20060548526694325,-0.4477043272878578
0.20638224465013139,0.0008572883985779613,-0.47148393964493374
0.20638224465013139,-0.40206825893246445,-0.5031900894543683
0.20638224465013139,-0.8049938062635059,-0.5031900894543683
0.20638224465013139,0.20232006206409917,-0.5190431643590855
0.20638224465013139,0.40378283572962037,-0.5348962392638028
0.20638224465013139,-0.09987409843418218,-0.5348962392638028
0.20638224465013139,0.0008572883985779613,-0.5428227767161614
0.20638224465013139,0.8067083830606618,-0.55074931416852
0.147380021422904,1.4110967040572255,-0.5031900894543683
0.0588766865820629,-0.7042624194307457,-0.5031900894543683
